student_id,name,college,course_id,course_name,credit,semester,enroll_date,score,is_elective
202201040310,安涛,计算机学院,CS114014,人工智能导论,2.0,2024-01,2024-03-02,78,1
202202040709,王海明,电信学院,MA212026,数学建模,2.5,2023-02,2023-10-04,76,1
202106020412,金江松,物理学院,EM312023,电子商务,2.0,2023-02,2023-10-13,71,1
202406010614,彭超,物理学院,EM312023,电子商务,2.0,2025-02,2025-10-06,65,1
202601050708,武海燕,计算机学院,CE102026,结构力学,3.5,2026-02,2026-07-11,74,0
202008020914,曹小波,外语学院,ME102025,工程力学,3.0,2021-02,2021-07-15,70,0
202306030425,崔明菊,物理学院,EE113024,物联网技术,2.5,2026-02,2026-10-04,48,1
202605030213,黎志强,数学学院,GE001011,心理健康,1.0,2026-01,2025-12-27,67,0
202606010307,邹志敏,物理学院,MA201025,线性代数,3.0,2026-02,2026-07-03,63,0
202604020116,韦桂,土木学院,ME113024,机器人技术,2.5,2026-02,2026-10-02,80,1
202508050830,林明,外语学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-03,63,1
202407040405,汪小明,经管学院,EM301014,微观经济学,2.5,2024-01,2024-02-24,90,0
202404050315,彭建华,土木学院,EE102025,电路分析,3.0,2025-02,2025-06-05,81,0
202608030701,倪敏,外语学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-13,72,1
202102020229,蔡国强,电信学院,CE102026,结构力学,3.5,2022-02,2022-07-19,89,0
202606020314,樊山强,物理学院,ME113024,机器人技术,2.5,2026-02,2026-10-13,76,1
202507050823,文学伟,经管学院,GE000011,体育,1.0,2025-01,2024-12-28,84,0
202301040901,冯玉波,计算机学院,GE001012,思想政治理论,2.0,2023-01,2023-02-09,76,0
202008050114,冯秋兰,外语学院,GE000011,体育,1.0,2021-01,2021-01-14,76,0
202604040620,温文华,土木学院,EE102025,电路分析,3.0,2026-02,2026-07-09,60,0
202202020726,付山龙,电信学院,CS114014,人工智能导论,2.0,2023-01,2023-03-12,76,1
202003040829,蔡文凤,机械学院,ME102025,工程力学,3.0,2021-02,2021-08-09,62,0
202007050426,吴江华,经管学院,FL301015,综合英语,3.0,2020-01,2019-12-14,48,0
202401050916,王学龙,计算机学院,CS114014,人工智能导论,2.0,2025-01,2025-03-04,68,1
202203050505,易秀英,机械学院,GE011022,创新创业基础,1.5,2023-02,2023-10-07,-1,1
202006041020,邓秀英,物理学院,CS102026,数据结构与算法,3.5,2021-02,2021-07-15,95,0
202501040505,牛建华,计算机学院,ME113024,机器人技术,2.5,2025-02,2025-10-07,66,1
202601040420,董小华,计算机学院,CS113025,Web开发技术,2.5,2026-02,2026-10-13,84,1
202301010905,吴永明,计算机学院,GE000011,体育,1.0,2025-01,2025-01-23,73,0
202006050922,赖春梅,物理学院,GE001012,思想政治理论,2.0,2020-01,2019-12-14,-1,0
202506040502,殷天涛,物理学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-05,40,1
202404050407,金江柏,土木学院,EM312023,电子商务,2.0,2026-02,2026-10-03,70,1
202208040913,唐小芳,外语学院,ME113024,机器人技术,2.5,2025-02,2025-10-13,50,1
202508030822,徐伟,外语学院,CS102026,数据结构与算法,3.5,2026-02,2026-06-27,73,0
202102020504,贺志华,电信学院,GE011022,创新创业基础,1.5,2024-02,2024-10-13,68,1
202201030224,罗山菊,计算机学院,GE011013,大学生职业规划,1.0,2025-01,2025-03-03,91,1
202007050923,李志强,经管学院,GE011024,艺术鉴赏,1.5,2020-02,2020-10-11,60,1
202404050620,翟文柏,土木学院,ME102025,工程力学,3.0,2025-02,2025-08-17,56,0
202303010507,丁海松,机械学院,CS113025,Web开发技术,2.5,2023-02,2023-10-03,60,1
202005011024,陆小明,数学学院,GE000011,体育,1.0,2026-01,2025-12-27,71,0
202105010217,赖明涛,数学学院,GE000011,体育,1.0,2025-01,2025-01-19,84,0
202301041002,蔡文波,计算机学院,EM312023,电子商务,2.0,2023-02,2023-10-11,70,1
202108030224,曹秋梅,外语学院,EE113024,物联网技术,2.5,2024-02,2024-10-07,70,1
202401010813,唐丽娟,计算机学院,EE102025,电路分析,3.0,2025-02,2025-08-28,77,0
202106030202,芦玉兰,物理学院,MA201017,高等数学A,4.0,2021-01,2020-12-20,100,0
202002030229,龚丽娟,电信学院,MA201017,高等数学A,4.0,2020-01,2020-02-19,50,0
202007010705,施志华,经管学院,GE001012,思想政治理论,2.0,2020-01,2020-01-17,41,0
202307020307,邓华,经管学院,CS113025,Web开发技术,2.5,2025-02,2025-10-03,79,1
202106040224,邱丽娟,物理学院,CS114014,人工智能导论,2.0,2022-01,2022-03-03,77,1
202501040712,温小兰,计算机学院,ME102025,工程力学,3.0,2026-02,2026-06-07,40,0
202305050523,石志敏,数学学院,EM301014,微观经济学,2.5,2023-01,2023-01-17,79,0
202506040101,曹建波,物理学院,CE102026,结构力学,3.5,2026-02,2026-07-12,94,0
202607050925,姜海涛,经管学院,EM312023,电子商务,2.0,2026-02,2026-10-01,66,1
202202020625,樊春强,电信学院,CS102026,数据结构与算法,3.5,2023-02,2023-07-13,88,0
202101020606,宋文霞,计算机学院,GE001012,思想政治理论,2.0,2021-01,2021-02-13,90,0
202404010528,秦小明,土木学院,EE102025,电路分析,3.0,2025-02,2025-08-21,59,0
202607030925,崔秋菊,经管学院,MA201017,高等数学A,4.0,2026-01,2026-02-27,-1,0
202208020111,杜玉菊,外语学院,EE102025,电路分析,3.0,2023-02,2023-08-19,-1,0
202201030402,程玉松,计算机学院,GE011013,大学生职业规划,1.0,2025-01,2025-03-12,74,1
202004050129,严金兰,土木学院,GE011013,大学生职业规划,1.0,2023-01,2023-03-13,73,1
202404041025,陶河凤,土木学院,GE000011,体育,1.0,2024-01,2024-01-01,90,0
202307040629,姜志刚,经管学院,GE000011,体育,1.0,2025-01,2024-12-12,84,0
202504010828,夏志辉,土木学院,EE102025,电路分析,3.0,2026-02,2026-07-20,53,0
202405020730,贺建国,数学学院,MA212026,数学建模,2.5,2024-02,2024-10-02,74,1
202103030417,苏小芳,机械学院,CS114014,人工智能导论,2.0,2024-01,2024-03-11,92,1
202501020610,武娟,计算机学院,GE011024,艺术鉴赏,1.5,2025-02,2025-10-01,100,1
202303050211,宋玉菊,机械学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-13,58,1
202406020809,林霞,物理学院,MA201017,高等数学A,4.0,2024-01,2023-12-08,68,0
202404040817,何勇,土木学院,GE001011,心理健康,1.0,2024-01,2024-02-22,90,0
202604020112,安秀兰,土木学院,CE102026,结构力学,3.5,2026-02,2026-07-19,77,0
202101040718,温冬强,计算机学院,CS102026,数据结构与算法,3.5,2022-02,2022-06-28,58,0
202306021030,孟天兰,物理学院,CE102026,结构力学,3.5,2024-02,2024-07-11,74,0
202307031012,颜玉军,经管学院,EE102025,电路分析,3.0,2024-02,2024-07-27,89,0
202205010522,孙春龙,数学学院,EM312023,电子商务,2.0,2026-02,2026-10-12,72,1
202305020806,秦文涛,数学学院,ME102025,工程力学,3.0,2024-02,2024-07-06,69,0
202404030711,张丽,土木学院,GE001012,思想政治理论,2.0,2024-01,2024-01-12,-1,0
202401010301,孟冬霞,计算机学院,GE000011,体育,1.0,2024-01,2024-01-08,66,0
202502010107,颜冬梅,电信学院,MA212026,数学建模,2.5,2026-02,2026-10-03,43,1
202004010126,孟天梅,土木学院,CE102026,结构力学,3.5,2021-02,2021-07-03,46,0
202207040602,秦小涛,经管学院,CS102026,数据结构与算法,3.5,2023-02,2023-06-24,77,0
202601010113,杜文龙,计算机学院,CS102026,数据结构与算法,3.5,2026-02,2026-06-04,57,0
202002021021,余志刚,电信学院,EE113024,物联网技术,2.5,2023-02,2023-10-02,77,1
202601030528,赖晓菊,计算机学院,MA201017,高等数学A,4.0,2026-01,2026-01-13,70,0
202201030605,张伟,计算机学院,CS113025,Web开发技术,2.5,2023-02,2023-10-02,80,1
202301040115,周志强,计算机学院,CS102026,数据结构与算法,3.5,2024-02,2024-07-12,83,0
202604030718,黄学柏,土木学院,MA201025,线性代数,3.0,2026-02,2026-07-23,75,0
202104040909,魏永霞,土木学院,CS102026,数据结构与算法,3.5,2022-02,2022-06-03,60,0
202007010328,翟文凤,经管学院,GE000011,体育,1.0,2025-01,2024-12-18,80,0
202307050522,潘玉兰,经管学院,EE102025,电路分析,3.0,2024-02,2024-06-21,61,0
202002010114,姚红梅,电信学院,CS113025,Web开发技术,2.5,2023-02,2023-10-07,88,1
202203010114,尹建国,机械学院,MA201025,线性代数,3.0,2022-02,2022-07-20,76,0
202102010812,沈江辉,电信学院,MA212026,数学建模,2.5,2024-02,2024-10-11,81,1
202104040402,石玲,土木学院,GE000011,体育,1.0,2025-01,2025-02-09,56,0
202402050505,魏江菊,电信学院,MA201025,线性代数,3.0,2024-02,2024-07-17,92,0
202607020815,李燕,经管学院,GE000011,体育,1.0,2026-01,2026-02-24,68,0
202302030322,尹勇,电信学院,CE102026,结构力学,3.5,2024-02,2024-08-10,81,0
202007030215,林静,经管学院,ME113024,机器人技术,2.5,2023-02,2023-10-11,69,1
202405050607,谢小芳,数学学院,MA212026,数学建模,2.5,2026-02,2026-10-13,92,1
202601040916,蒋桂,计算机学院,GE000011,体育,1.0,2026-01,2025-12-25,74,0
202502050201,贾静,电信学院,EM312023,电子商务,2.0,2026-02,2026-10-04,78,1
202405040922,罗小军,数学学院,GE011022,创新创业基础,1.5,2025-02,2025-10-12,75,1
202104040715,吴学凤,土木学院,MA212026,数学建模,2.5,2023-02,2023-10-06,47,1
202304010224,黎春凤,土木学院,CS113025,Web开发技术,2.5,2025-02,2025-10-12,57,1
202101010727,常学霞,计算机学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-07,73,1
202405030426,韩敏,数学学院,ME113024,机器人技术,2.5,2026-02,2026-10-13,56,1
202407040123,牛红梅,经管学院,FL301015,综合英语,3.0,2024-01,2024-02-27,44,0
202106021013,武娜,物理学院,CS113025,Web开发技术,2.5,2023-02,2023-10-01,82,1
202005040826,王永伟,数学学院,CS114014,人工智能导论,2.0,2021-01,2021-03-12,73,1
202305040120,曾天明,数学学院,GE000011,体育,1.0,2023-01,2023-02-17,70,0
202102010303,程建凤,电信学院,MA201017,高等数学A,4.0,2021-01,2020-12-12,78,0
202602040609,金晓凤,电信学院,GE000011,体育,1.0,2026-01,2026-02-07,100,0
202308050108,姜志敏,外语学院,GE001011,心理健康,1.0,2023-01,2022-12-18,66,0
202206040227,夏秋龙,物理学院,GE001012,思想政治理论,2.0,2022-01,2022-02-25,78,0
202605010525,梁建峰,数学学院,ME113024,机器人技术,2.5,2026-02,2026-10-11,75,1
202002050215,牛静,电信学院,ME102025,工程力学,3.0,2021-02,2021-07-17,51,0
202506010824,熊小明,物理学院,FL301015,综合英语,3.0,2025-01,2025-02-02,49,0
202306020119,崔春伟,物理学院,GE000011,体育,1.0,2026-01,2025-12-21,42,0
202206050320,季晓兰,物理学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-04,57,1
202401050412,邓志强,计算机学院,GE001012,思想政治理论,2.0,2024-01,2024-02-16,58,0
202101050820,黎金龙,计算机学院,MA212026,数学建模,2.5,2021-02,2021-10-11,71,1
202401020211,季春柏,计算机学院,CS114014,人工智能导论,2.0,2024-01,2024-03-13,61,1
202305010821,朱海军,数学学院,MA212026,数学建模,2.5,2024-02,2024-10-06,92,1
202502030114,唐洋,电信学院,GE011013,大学生职业规划,1.0,2025-01,2025-03-12,83,1
202508030120,尹建军,外语学院,EM301014,微观经济学,2.5,2025-01,2025-02-10,69,0
202508040730,李海涛,外语学院,MA212026,数学建模,2.5,2025-02,2025-10-04,63,1
202504051016,贺志强,土木学院,FL301015,综合英语,3.0,2025-01,2024-12-23,81,0
202207020421,冯国波,经管学院,MA201017,高等数学A,4.0,2022-01,2022-01-23,71,0
202102030725,朱晓松,电信学院,EE113024,物联网技术,2.5,2024-02,2024-10-03,84,1
202207030409,钟海燕,经管学院,GE001011,心理健康,1.0,2022-01,2022-01-17,60,0
202502040804,任志强,电信学院,GE000011,体育,1.0,2026-01,2026-01-23,51,0
202106030115,余洋,物理学院,CS114014,人工智能导论,2.0,2025-01,2025-03-11,73,1
202202050929,程秋辉,电信学院,GE011022,创新创业基础,1.5,2025-02,2025-10-13,69,1
202106020622,杨冬明,物理学院,MA201025,线性代数,3.0,2021-02,2021-06-02,95,0
202308050319,杜志强,外语学院,EE102025,电路分析,3.0,2024-02,2024-08-28,77,0
202305040301,殷金兰,数学学院,GE011022,创新创业基础,1.5,2023-02,2023-10-13,50,1
202602050608,朱建军,电信学院,CS102026,数据结构与算法,3.5,2026-02,2026-06-18,100,0
202102020124,于天强,电信学院,ME102025,工程力学,3.0,2022-02,2022-08-20,100,0
202408040123,兰静,外语学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-12,64,1
202305020805,余艳,数学学院,GE000011,体育,1.0,2026-01,2026-01-15,78,0
202408010113,颜永华,外语学院,GE011022,创新创业基础,1.5,2026-02,2026-10-11,94,1
202302020810,尹玉兰,电信学院,GE001012,思想政治理论,2.0,2023-01,2022-12-04,80,0
202006041026,徐霞,物理学院,EM312023,电子商务,2.0,2022-02,2022-10-05,59,1
202206051016,熊华,物理学院,ME113024,机器人技术,2.5,2022-02,2022-10-13,-1,1
202002021023,樊江梅,电信学院,MA201017,高等数学A,4.0,2020-01,2020-02-05,81,0
202002051023,付国涛,电信学院,GE011024,艺术鉴赏,1.5,2020-02,2020-10-12,69,1
202205040409,殷德军,数学学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-13,86,1
202104040823,许江强,土木学院,GE000011,体育,1.0,2025-01,2025-02-08,75,0
202501030717,吴海柏,计算机学院,ME102025,工程力学,3.0,2026-02,2026-07-03,66,0
202308010220,于志凤,外语学院,EM301014,微观经济学,2.5,2023-01,2023-02-16,80,0
202402030905,高秋兰,电信学院,CS113025,Web开发技术,2.5,2024-02,2024-10-13,58,1
202103040219,徐玲,机械学院,ME113024,机器人技术,2.5,2026-02,2026-10-11,85,1
202601020605,卢国松,计算机学院,GE001011,心理健康,1.0,2026-01,2026-02-10,56,0
202604010320,常金伟,土木学院,GE001011,心理健康,1.0,2026-01,2026-02-22,46,0
202501030410,石霞,计算机学院,ME113024,机器人技术,2.5,2026-02,2026-10-12,74,1
202403050403,杨海涛,机械学院,GE001011,心理健康,1.0,2024-01,2024-01-27,83,0
202604040323,李小红,土木学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-12,71,1
202405030419,冯明波,数学学院,ME102025,工程力学,3.0,2025-02,2025-07-24,53,0
202604020428,赖志梅,土木学院,MA212026,数学建模,2.5,2026-02,2026-10-01,70,1
202602010617,谢杰,电信学院,CS113025,Web开发技术,2.5,2026-02,2026-10-07,64,1
202103030224,姜勇,机械学院,FL301015,综合英语,3.0,2021-01,2020-12-17,59,0
202206050504,蒋志华,物理学院,ME113024,机器人技术,2.5,2022-02,2022-10-11,-1,1
202208030520,丁山霞,外语学院,CE102026,结构力学,3.5,2023-02,2023-07-02,48,0
202007010318,宋玉明,经管学院,CE102026,结构力学,3.5,2021-02,2021-08-19,43,0
202607040601,叶伟,经管学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-04,100,1
202308020621,丁海龙,外语学院,CE102026,结构力学,3.5,2024-02,2024-07-25,76,0
202306050403,刘海伟,物理学院,CS113025,Web开发技术,2.5,2026-02,2026-10-12,56,1
202404010308,潘小明,土木学院,GE011022,创新创业基础,1.5,2025-02,2025-10-01,68,1
202603030610,姚海燕,机械学院,EM301014,微观经济学,2.5,2026-01,2026-01-24,90,0
202603010829,李秀兰,机械学院,EE113024,物联网技术,2.5,2026-02,2026-10-05,80,1
202301030306,江金龙,计算机学院,MA201017,高等数学A,4.0,2023-01,2023-02-16,68,0
202207050508,翟江华,经管学院,CS114014,人工智能导论,2.0,2026-01,2026-03-06,79,1
202303040726,蔡小菊,机械学院,EE113024,物联网技术,2.5,2025-02,2025-10-12,50,1
202204020718,曾晓军,土木学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-11,88,1
202307040517,郭春强,经管学院,EM312023,电子商务,2.0,2024-02,2024-10-11,74,1
202006030430,崔江波,物理学院,GE011022,创新创业基础,1.5,2020-02,2020-10-02,58,1
202004040202,陆涛,土木学院,GE011013,大学生职业规划,1.0,2023-01,2023-03-06,76,1
202105040922,龚敏,数学学院,CE102026,结构力学,3.5,2022-02,2022-08-12,-1,0
202008010128,黎海松,外语学院,EM301014,微观经济学,2.5,2020-01,2019-12-24,69,0
202601020524,任杰,计算机学院,ME102025,工程力学,3.0,2026-02,2026-06-16,65,0
202508040125,胡小华,外语学院,EM301014,微观经济学,2.5,2025-01,2025-02-15,80,0
202503020708,姚志平,机械学院,EE102025,电路分析,3.0,2026-02,2026-08-25,67,0
202608010423,金秋凤,外语学院,EE113024,物联网技术,2.5,2026-02,2026-10-12,89,1
202001050506,胡玉兰,计算机学院,GE001012,思想政治理论,2.0,2020-01,2020-02-17,97,0
202504051021,崔晓菊,土木学院,ME102025,工程力学,3.0,2026-02,2026-06-23,62,0
202608050201,贾辉,外语学院,CE102026,结构力学,3.5,2026-02,2026-06-07,83,0
202305030413,颜海军,数学学院,CE102026,结构力学,3.5,2024-02,2024-06-26,71,0
202007040826,钟秀兰,经管学院,EE113024,物联网技术,2.5,2025-02,2025-10-01,52,1
202006030702,宋金梅,物理学院,ME113024,机器人技术,2.5,2022-02,2022-10-12,91,1
202303050411,陶志梅,机械学院,ME102025,工程力学,3.0,2024-02,2024-07-21,56,0
202201020121,石平,计算机学院,GE011022,创新创业基础,1.5,2025-02,2025-10-04,100,1
202202040304,庞娟,电信学院,MA212026,数学建模,2.5,2026-02,2026-10-11,97,1
202406020801,高山凤,物理学院,CS113025,Web开发技术,2.5,2025-02,2025-10-12,85,1
202004040919,许建梅,土木学院,CS113025,Web开发技术,2.5,2022-02,2022-10-01,76,1
202301010507,邱芳,计算机学院,CS114014,人工智能导论,2.0,2023-01,2023-03-06,53,1
202608040804,萧辉,外语学院,EM312023,电子商务,2.0,2026-02,2026-10-13,74,1
202504030102,黄晓凤,土木学院,ME113024,机器人技术,2.5,2025-02,2025-10-06,86,1
202302020716,庞洋,电信学院,GE000011,体育,1.0,2024-01,2023-12-09,76,0
202007040114,严建强,经管学院,GE000011,体育,1.0,2021-01,2020-12-07,75,0
202303010728,郭学龙,机械学院,ME102025,工程力学,3.0,2024-02,2024-08-12,68,0
202402021016,沈文伟,电信学院,GE011013,大学生职业规划,1.0,2025-01,2025-03-12,71,1
202502010829,汪小华,电信学院,GE011013,大学生职业规划,1.0,2025-01,2025-03-02,60,1
202201050328,蒋志平,计算机学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-07,76,1
202208010828,何平,外语学院,GE011024,艺术鉴赏,1.5,2025-02,2025-10-01,-1,1
202205020617,郑辉,数学学院,GE011024,艺术鉴赏,1.5,2022-02,2022-10-11,85,1
202107030313,董小芳,经管学院,ME113024,机器人技术,2.5,2022-02,2022-10-12,78,1
202105020412,赵明,数学学院,GE000011,体育,1.0,2024-01,2024-02-06,54,0
202104010601,邓英,土木学院,GE011013,大学生职业规划,1.0,2023-01,2023-03-07,100,1
202002030616,袁志伟,电信学院,GE000011,体育,1.0,2026-01,2025-12-14,75,0
202601050113,樊江军,计算机学院,CS113025,Web开发技术,2.5,2026-02,2026-10-12,80,1
202207020210,高山明,经管学院,GE011024,艺术鉴赏,1.5,2022-02,2022-10-01,66,1
202201050201,汪文伟,计算机学院,GE000011,体育,1.0,2026-01,2026-01-26,96,0
202307030705,王晓菊,经管学院,EE102025,电路分析,3.0,2024-02,2024-07-27,100,0
202401040220,赵桂兰,计算机学院,ME113024,机器人技术,2.5,2024-02,2024-10-02,67,1
202008011004,金秋凤,外语学院,CS114014,人工智能导论,2.0,2026-01,2026-03-07,69,1
202402010601,于天辉,电信学院,CS113025,Web开发技术,2.5,2025-02,2025-10-03,46,1
202103030408,吕强,机械学院,EM301014,微观经济学,2.5,2021-01,2021-01-13,88,0
202101030909,江建强,计算机学院,EE113024,物联网技术,2.5,2024-02,2024-10-13,98,1
202402020327,萧小红,电信学院,EM301014,微观经济学,2.5,2024-01,2024-02-06,80,0
202601040211,邓志平,计算机学院,MA201017,高等数学A,4.0,2026-01,2026-01-09,62,0
202502031024,廖德强,电信学院,CS114014,人工智能导论,2.0,2025-01,2025-03-01,61,1
202601020113,兰小平,计算机学院,EM312023,电子商务,2.0,2026-02,2026-10-04,92,1
202108020902,秦冬菊,外语学院,GE011013,大学生职业规划,1.0,2021-01,2021-03-06,83,1
202502040326,樊冬波,电信学院,GE001011,心理健康,1.0,2025-01,2024-12-20,40,0
202004010230,姜秀英,土木学院,ME113024,机器人技术,2.5,2020-02,2020-10-12,68,1
202607020218,樊海波,经管学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-04,84,1
202505050408,翟天伟,数学学院,MA212026,数学建模,2.5,2025-02,2025-10-02,84,1
202308020613,季晓柏,外语学院,EM301014,微观经济学,2.5,2023-01,2022-12-22,95,0
202307021004,陆秀珍,经管学院,ME102025,工程力学,3.0,2024-02,2024-07-17,61,0
202106040526,叶伟,物理学院,MA212026,数学建模,2.5,2023-02,2023-10-05,59,1
202102020213,常山强,电信学院,EE102025,电路分析,3.0,2022-02,2022-08-08,67,0
202508010328,宋国伟,外语学院,CS102026,数据结构与算法,3.5,2026-02,2026-07-17,76,0
202206030316,朱明龙,物理学院,GE011013,大学生职业规划,1.0,2023-01,2023-03-13,60,1
202304031009,江河松,土木学院,FL301015,综合英语,3.0,2023-01,2023-02-08,75,0
202102040706,马小红,电信学院,EE113024,物联网技术,2.5,2025-02,2025-10-11,82,1
202105050606,樊山军,数学学院,GE001011,心理健康,1.0,2021-01,2021-01-07,90,0
202301040907,石燕,计算机学院,CS113025,Web开发技术,2.5,2026-02,2026-10-05,70,1
202606040509,洪建国,物理学院,GE001011,心理健康,1.0,2026-01,2026-02-01,88,0
202405010627,苏志伟,数学学院,GE001012,思想政治理论,2.0,2024-01,2023-12-04,51,0
202204041014,贾静,土木学院,CS113025,Web开发技术,2.5,2023-02,2023-10-01,46,1
202602040213,易军,电信学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-13,68,1
202006020419,金冬波,物理学院,CS102026,数据结构与算法,3.5,2021-02,2021-07-17,71,0
202607020807,唐桂,经管学院,GE001011,心理健康,1.0,2026-01,2026-02-21,78,0
202406010527,魏冬伟,物理学院,CE102026,结构力学,3.5,2025-02,2025-06-15,-1,0
202204020321,钟志平,土木学院,ME102025,工程力学,3.0,2023-02,2023-08-10,72,0
202608040113,韦玲,外语学院,MA212026,数学建模,2.5,2026-02,2026-10-01,65,1
202505041022,邱明,数学学院,EM312023,电子商务,2.0,2026-02,2026-10-05,78,1
202404051026,唐艳,土木学院,EM301014,微观经济学,2.5,2024-01,2024-02-02,50,0
202603020519,吕敏,机械学院,CS102026,数据结构与算法,3.5,2026-02,2026-08-27,65,0
202607020505,龚洋,经管学院,EM312023,电子商务,2.0,2026-02,2026-10-01,78,1
202101050107,冯海霞,计算机学院,MA201017,高等数学A,4.0,2021-01,2021-01-07,56,0
202606050912,韩燕,物理学院,CE102026,结构力学,3.5,2026-02,2026-06-10,-1,0
202403010408,杨建凤,机械学院,EM301014,微观经济学,2.5,2024-01,2024-02-04,85,0
202107031008,武桂,经管学院,CE102026,结构力学,3.5,2022-02,2022-06-12,54,0
202606030302,林桂兰,物理学院,FL301015,综合英语,3.0,2026-01,2026-02-27,67,0
202204030312,张秀兰,土木学院,EM301014,微观经济学,2.5,2022-01,2022-01-17,-1,0
202602030319,丁春明,电信学院,EE113024,物联网技术,2.5,2026-02,2026-10-01,94,1
202607050114,芦辉,经管学院,EE113024,物联网技术,2.5,2026-02,2026-10-04,77,1
202102021030,邓小明,电信学院,ME113024,机器人技术,2.5,2026-02,2026-10-12,90,1
202105010703,谭江松,数学学院,GE001012,思想政治理论,2.0,2021-01,2021-02-20,82,0
202006040106,姚华,物理学院,CS114014,人工智能导论,2.0,2024-01,2024-03-11,86,1
202101010226,石桂,计算机学院,MA212026,数学建模,2.5,2023-02,2023-10-07,85,1
202001020626,陶河柏,计算机学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-03,85,1
202107020912,梁小涛,经管学院,EM312023,电子商务,2.0,2023-02,2023-10-13,69,1
202303030922,颜天菊,机械学院,ME102025,工程力学,3.0,2024-02,2024-08-02,79,0
202602050410,冯河柏,电信学院,ME102025,工程力学,3.0,2026-02,2026-07-15,45,0
202407020920,乔国强,经管学院,GE011013,大学生职业规划,1.0,2026-01,2026-03-07,84,1
202507040118,林志伟,经管学院,EE102025,电路分析,3.0,2026-02,2026-07-18,87,0
202406030223,曾国梅,物理学院,CE102026,结构力学,3.5,2025-02,2025-08-24,59,0
202105041020,陶玉涛,数学学院,MA201025,线性代数,3.0,2021-02,2021-06-17,85,0
202504050624,任红梅,土木学院,GE000011,体育,1.0,2026-01,2026-02-10,84,0
202104030917,翟文华,土木学院,GE011024,艺术鉴赏,1.5,2021-02,2021-10-02,86,1
202401010114,高海兰,计算机学院,CS113025,Web开发技术,2.5,2024-02,2024-10-12,76,1
202504010611,付金强,土木学院,CS114014,人工智能导论,2.0,2026-01,2026-03-06,59,1
202507030624,姚丽,经管学院,GE000011,体育,1.0,2025-01,2025-01-18,69,0
202503010711,袁永梅,机械学院,GE011022,创新创业基础,1.5,2026-02,2026-10-12,89,1
202206050730,孟学兰,物理学院,CS113025,Web开发技术,2.5,2025-02,2025-10-11,73,1
202506050111,孟永凤,物理学院,MA201025,线性代数,3.0,2025-02,2025-06-16,77,0
202508040420,潘洋,外语学院,CS114014,人工智能导论,2.0,2025-01,2025-03-12,79,1
202407011027,曾金峰,经管学院,GE011013,大学生职业规划,1.0,2024-01,2024-03-02,86,1
202007020115,黄建波,经管学院,ME102025,工程力学,3.0,2021-02,2021-07-05,-1,0
202305050901,沈明明,数学学院,CS114014,人工智能导论,2.0,2023-01,2023-03-13,92,1
202003020523,兰敏,机械学院,MA201025,线性代数,3.0,2020-02,2020-08-26,62,0
202203020424,陈秀珍,机械学院,CS114014,人工智能导论,2.0,2023-01,2023-03-12,77,1
202403040424,殷玉波,机械学院,GE001011,心理健康,1.0,2024-01,2024-01-13,91,0
202204051015,方秀英,土木学院,ME102025,工程力学,3.0,2023-02,2023-07-20,41,0
202403010404,赵伟,机械学院,MA201017,高等数学A,4.0,2024-01,2023-12-21,57,0
202605040205,汪天军,数学学院,MA212026,数学建模,2.5,2026-02,2026-10-01,87,1
202604020319,熊娜,土木学院,GE011022,创新创业基础,1.5,2026-02,2026-10-12,69,1
202006020527,沈江霞,物理学院,GE011013,大学生职业规划,1.0,2021-01,2021-03-06,88,1
202307010204,孟玉霞,经管学院,ME102025,工程力学,3.0,2024-02,2024-06-05,56,0
202505030803,余云,数学学院,MA212026,数学建模,2.5,2025-02,2025-10-13,75,1
202008040528,武建华,外语学院,CS102026,数据结构与算法,3.5,2021-02,2021-08-13,83,0
202508010825,黎河辉,外语学院,GE000011,体育,1.0,2025-01,2025-01-15,89,0
202201040410,彭小芳,计算机学院,CS114014,人工智能导论,2.0,2025-01,2025-03-01,-1,1
202004040808,崔明辉,土木学院,CS114014,人工智能导论,2.0,2020-01,2020-03-11,81,1
202207020507,方勇,经管学院,GE011024,艺术鉴赏,1.5,2025-02,2025-10-02,91,1
202104010211,邹明,土木学院,CS102026,数据结构与算法,3.5,2022-02,2022-06-11,82,0
202305050330,姜志刚,数学学院,MA212026,数学建模,2.5,2026-02,2026-10-07,-1,1
202608010212,白山凤,外语学院,GE011024,艺术鉴赏,1.5,2026-02,2026-10-07,85,1
202105020425,贾志刚,数学学院,EE113024,物联网技术,2.5,2022-02,2022-10-11,52,1
